Time,Open,High,Low,Close,SMA_S,SMA_C,SMA_L,up_sma1,up_sma2,down_sma1,down_sma2,flat_sma1,flat_sma2,Ren_Value,Blue,Red,Increase,Yellow,Blue/Yellow,Red/Yellow,Frac_Value,Flag,EndTime_fr,HI_Value,BearWarning,BullWarning,peak,crust,atr,buy_Frac,sell_Frac,neg_buy_Frac,neg_sell_Frac,hi_up,hi_down,returns,t_dir
2007-01-19 18:00:00+00:00,1.2966,1.29705,1.296125,1.29695,1.29565,1.296775,1.2962875,0,0,1,0,0,0,1.29575,1,0,0,0,0,0,1.29145,0.0,2007-01-19 18:00:00+00:00,1.2967,False,False,1,0,0.0016660714285714473,0,0,0,0,0,0,0.00026990033130244164,1
2007-01-19 19:00:00+00:00,1.29695,1.29695,1.296225,1.29655,1.2962500000000001,1.29675,1.2961229166666668,1,0,0,0,1,0,1.29575,1,0,0,0,0,0,1.29145,0.0,2007-01-19 19:00:00+00:00,1.29695,False,False,0,0,0.001660714285714317,0,0,0,0,0,0,-0.0003084634688040335,0
2007-01-19 20:00:00+00:00,1.29655,1.29655,1.29615,1.296325,1.2966250000000001,1.2964375000000001,1.2959458333333334,0,1,0,0,1,0,1.29575,1,0,0,0,0,0,1.29145,0.0,2007-01-19 20:00:00+00:00,1.29695,False,False,0,0,0.0015660714285714741,0,0,0,0,0,0,-0.00017355252417863945,0
2007-01-19 21:00:00+00:00,1.296325,1.296825,1.29605,1.296225,1.29653,1.296275,1.2959020833333332,0,1,0,0,1,0,1.29575,1,0,0,0,0,0,1.29145,0.0,2007-01-19 21:00:00+00:00,1.29695,False,False,0,0,0.0014910714285714746,0,0,0,0,0,0,-7.71441245488176e-05,0
2007-01-21 22:15:00+00:00,1.29615,1.29635,1.2955,1.295575,1.296325,1.2959,1.2958541666666668,0,1,0,0,1,0,1.29575,1,0,0,0,0,0,1.29145,0.0,2007-01-21 22:15:00+00:00,1.29695,False,False,0,1,0.0014500000000000307,0,0,0,0,0,0,-0.0005015819227005039,0
2007-01-21 23:00:00+00:00,1.295575,1.296125,1.29555,1.29605,1.2961449999999999,1.2958124999999998,1.2958708333333335,0,1,0,0,0,0,1.29575,1,0,0,0,0,0,1.29145,0.0,2007-01-21 23:00:00+00:00,1.29695,False,True,0,0,0.0013589285714285923,0,0,0,0,1,0,0.0003665653829692416,1
2007-01-22 00:00:00+00:00,1.29605,1.29715,1.2959,1.29695,1.2962250000000002,1.2965,1.2959229166666666,1,0,0,0,1,0,1.29575,1,0,0,0,0,0,1.29145,0.0,2007-01-22 00:00:00+00:00,1.29715,False,False,0,0,0.0013107142857143078,0,0,0,0,0,0,0.0006941766572628844,1
2007-01-22 01:00:00+00:00,1.29695,1.29725,1.29675,1.29705,1.29637,1.2970000000000002,1.29608125,1,0,0,0,1,0,1.29575,1,0,0,0,0,0,1.29145,0.0,2007-01-22 01:00:00+00:00,1.29715,False,False,0,0,0.001267857142857154,0,0,0,0,0,0,7.710100235116376e-05,1
2007-01-22 02:00:00+00:00,1.29705,1.29745,1.29675,1.2973,1.2965849999999999,1.297175,1.29639375,1,0,0,0,1,0,1.29575,1,0,0,0,0,0,1.29145,0.0,2007-01-22 02:00:00+00:00,1.29715,False,False,0,0,0.0012428571428571486,0,0,0,0,0,0,0.00019272650241764015,1
2007-01-22 03:00:00+00:00,1.2973,1.29755,1.2973,1.2975,1.2969700000000002,1.2974,1.2966479166666665,1,0,0,0,1,0,1.29575,1,0,0,0,0,0,1.29145,0.0,2007-01-22 03:00:00+00:00,1.29715,False,False,1,0,0.0011321428571428674,0,0,0,0,0,0,0.00015415446307711703,1
2007-01-22 04:00:00+00:00,1.2975,1.2976,1.297025,1.297225,1.2972050000000002,1.2973625000000002,1.2966916666666666,1,0,0,0,1,0,1.29575,1,0,0,0,0,0,1.29145,0.0,2007-01-22 04:00:00+00:00,1.2976,False,False,0,0,0.0010500000000000112,0,0,0,0,0,0,-0.00021196851383453323,0
2007-01-22 05:00:00+00:00,1.297225,1.297225,1.2966,1.296825,1.2971800000000002,1.297025,1.2967104166666668,0,1,0,0,1,0,1.29575,1,0,0,0,0,0,1.29145,0.0,2007-01-22 05:00:00+00:00,1.2976,False,False,0,0,0.0008732142857142966,0,0,0,0,0,0,-0.00030839806724654393,0
2007-01-22 06:00:00+00:00,1.296825,1.2973,1.29635,1.29665,1.2971,1.2967374999999999,1.2966854166666666,0,1,0,0,1,0,1.29575,1,0,0,0,0,0,1.2976,1.0,2007-01-22 06:00:00+00:00,1.2976,False,False,0,0,0.0007428571428571562,1,0,0,0,0,0,-0.00013495406762382815,0
2007-01-22 07:00:00+00:00,1.29665,1.297725,1.29645,1.296875,1.297015,1.2967625,1.2967125,0,1,0,0,1,0,1.29575,1,0,0,0,0,0,1.2976,0.0,2007-01-22 07:00:00+00:00,1.297725,False,False,0,0,0.0007410714285714302,0,0,0,0,0,0,0.00017350902772436569,1
2007-01-22 08:00:00+00:00,1.296875,1.297425,1.296525,1.29675,1.296865,1.2968125000000001,1.2967479166666667,0,1,0,0,1,0,1.29575,1,0,0,0,0,0,1.2976,0.0,2007-01-22 08:00:00+00:00,1.297725,True,False,0,0,0.0007392857142857201,0,0,0,0,0,0,-9.639018755349054e-05,0
2007-01-22 09:00:00+00:00,1.29675,1.29745,1.29535,1.29545,1.29651,1.2961,1.2966833333333334,0,0,0,1,0,1,1.29575,1,0,0,0,0,0,1.297725,1.0,2007-01-22 09:00:00+00:00,1.29745,False,False,0,0,0.0008374999999999989,0,1,0,0,0,0,-0.001003009111169179,0
2007-01-22 10:00:00+00:00,1.29545,1.29595,1.29385,1.29435,1.296015,1.2949,1.29658125,0,0,0,1,0,1,1.29575,1,0,0,0,0,0,1.297725,0.0,2007-01-22 10:00:00+00:00,1.29745,False,False,0,0,0.000958928571428557,0,0,0,0,0,0,-0.000849486497914378,0
2007-01-22 11:00:00+00:00,1.29435,1.29555,1.294125,1.29495,1.295675,1.2946499999999999,1.2964895833333332,0,0,0,1,0,1,1.29575,1,0,0,0,0,0,1.297725,0.0,2007-01-22 11:00:00+00:00,1.29745,False,True,0,0,0.0010053571428571312,0,0,0,0,0,0,0.00046344572721538344,1
2007-01-22 12:00:00+00:00,1.29495,1.29495,1.29235,1.29325,1.29495,1.2941,1.29618125,0,0,0,1,0,1,1.29575,1,0,0,0,0,0,1.297725,0.0,2007-01-22 12:00:00+00:00,1.29745,False,False,0,1,0.0011303571428571413,0,0,0,0,0,0,-0.0013136544660169332,0
2007-01-22 13:00:00+00:00,1.29325,1.294225,1.29295,1.293925,1.294385,1.2935875000000001,1.2959208333333334,0,0,0,1,0,1,1.29575,1,0,0,0,0,0,1.297725,0.0,2007-01-22 13:00:00+00:00,1.29745,False,True,0,0,0.0011803571428571358,0,0,0,0,0,0,0.0005218046829579189,1
2007-01-22 14:00:00+00:00,1.293925,1.29465,1.293625,1.29445,1.2941850000000001,1.2941875,1.2956833333333333,0,0,1,0,0,1,1.29575,1,0,0,0,0,0,1.29235,2.0,2007-01-22 14:00:00+00:00,1.29465,False,False,0,0,0.001164285714285713,0,0,1,0,0,0,0.00040565992732868075,1
2007-01-22 15:00:00+00:00,1.29445,1.295925,1.29315,1.29565,1.294445,1.29505,1.2955291666666666,0,0,1,0,0,1,1.29575,1,0,0,0,0,0,1.29235,0.0,2007-01-22 15:00:00+00:00,1.29465,False,False,1,0,0.0013267857142857148,0,0,0,0,0,0,0.0009266052166784785,1
2007-01-22 16:00:00+00:00,1.29565,1.29675,1.29515,1.295625,1.29458,1.2956375,1.2953958333333333,0,0,1,0,0,0,1.29575,1,0,0,0,0,0,1.29235,0.0,2007-01-22 16:00:00+00:00,1.29465,True,False,0,0,0.001391071428571438,0,0,0,0,0,1,-1.9295520545406758e-05,0
2007-01-22 17:00:00+00:00,1.295625,1.29575,1.29475,1.29495,1.2949199999999998,1.2952875000000001,1.2952395833333334,0,0,1,0,0,0,1.29575,1,0,0,0,0,0,1.29235,0.0,2007-01-22 17:00:00+00:00,1.29575,False,False,0,0,0.0014446428571428527,0,0,0,0,0,0,-0.0005211198404026608,0
2007-01-22 18:00:00+00:00,1.29495,1.29525,1.29425,1.294425,1.29502,1.2946875,1.2950541666666666,0,0,0,1,0,1,1.29575,1,0,0,0,0,0,1.29235,0.0,2007-01-22 18:00:00+00:00,1.29575,False,False,0,0,0.001475000000000004,0,0,0,0,0,0,-0.0004055032640649033,0
2007-01-22 19:00:00+00:00,1.294425,1.29565,1.294425,1.295325,1.295195,1.294875,1.2949249999999999,0,1,0,0,0,0,1.29575,1,0,0,0,0,0,1.29235,0.0,2007-01-22 19:00:00+00:00,1.29565,False,False,0,0,0.0015178571428571422,0,0,0,0,0,0,0.0006950478125161916,1
2007-01-22 20:00:00+00:00,1.295325,1.29535,1.29465,1.29485,1.295035,1.2950875000000002,1.2947666666666666,1,0,0,0,1,0,1.29575,1,0,0,0,0,0,1.29235,0.0,2007-01-22 20:00:00+00:00,1.29565,True,False,0,0,0.0014999999999999933,0,0,0,0,0,0,-0.00036677058911063076,0
2007-01-22 21:00:00+00:00,1.29485,1.29515,1.29475,1.29505,1.29492,1.29495,1.2947333333333333,1,0,0,0,1,0,1.29575,1,0,0,0,0,0,1.29235,0.0,2007-01-22 21:00:00+00:00,1.29515,False,True,0,0,0.0014374999999999963,0,0,0,0,1,0,0.00015444611791771797,1
2007-01-22 22:15:00+00:00,1.29455,1.295075,1.2943,1.294375,1.294805,1.2947125000000002,1.2947354166666667,0,1,0,0,0,0,1.29575,1,0,0,0,0,0,1.29235,0.0,2007-01-22 22:15:00+00:00,1.29515,False,False,0,0,0.001428571428571414,0,0,0,0,0,0,-0.0005213512770512216,0
2007-01-22 23:00:00+00:00,1.294375,1.29535,1.294375,1.29495,1.29491,1.2946625,1.2947354166666667,0,1,0,0,0,0,1.29575,1,0,0,0,0,0,1.29235,0.0,2007-01-22 23:00:00+00:00,1.29535,False,False,0,0,0.0013482142857142681,0,0,0,0,0,0,0.0004441311997926822,1
2007-01-23 00:00:00+00:00,1.29495,1.295175,1.29355,1.29425,1.294695,1.2946,1.29481875,0,0,0,1,0,1,1.29575,1,0,0,0,0,0,1.29235,0.0,2007-01-23 00:00:00+00:00,1.295175,False,False,0,0,0.0013142857142856965,0,0,0,0,0,0,-0.0005407075676307169,0
2007-01-23 01:00:00+00:00,1.29425,1.29435,1.29375,1.294025,1.2945300000000002,1.2941375,1.2948270833333333,0,0,0,1,0,1,1.29575,1,0,0,0,0,0,1.29235,0.0,2007-01-23 01:00:00+00:00,1.295175,False,False,0,0,0.0012553571428571195,0,0,0,0,0,0,-0.00017386096961619722,0
2007-01-23 02:00:00+00:00,1.294025,1.29465,1.2929,1.293225,1.294165,1.293625,1.2947250000000001,0,0,0,1,0,1,1.29575,1,0,0,0,0,0,1.29235,0.0,2007-01-23 02:00:00+00:00,1.295175,False,False,0,1,0.0011946428571428486,0,0,0,0,0,0,-0.0006184172580894278,0
2007-01-23 03:00:00+00:00,1.293225,1.2944,1.29305,1.29415,1.29412,1.2936874999999999,1.2946,0,0,0,1,0,1,1.29575,1,0,0,0,0,0,1.29235,0.0,2007-01-23 03:00:00+00:00,1.2944,False,False,0,0,0.0011999999999999947,0,0,0,0,0,0,0.0007150104174370109,1
2007-01-23 04:00:00+00:00,1.29415,1.29455,1.29355,1.294325,1.293995,1.2942375,1.2944916666666666,0,0,1,0,0,1,1.29575,1,0,0,0,0,0,1.2929,2.0,2007-01-23 04:00:00+00:00,1.2944,False,False,0,0,0.0011982142857142847,0,0,1,0,0,0,0.00013521475020357036,1
2007-01-23 05:00:00+00:00,1.294325,1.29445,1.293825,1.294325,1.29401,1.294325,1.2944395833333333,0,0,1,0,0,1,1.29575,1,0,0,0,0,0,1.2929,0.0,2007-01-23 05:00:00+00:00,1.29445,False,False,0,0,0.001044642857142865,0,0,0,0,0,0,0.0,0
2007-01-23 06:00:00+00:00,1.294325,1.295025,1.29355,1.29445,1.294095,1.2943875,1.2944416666666667,0,0,1,0,0,1,1.29575,1,0,0,0,0,0,1.2929,0.0,2007-01-23 06:00:00+00:00,1.295025,False,False,0,0,0.0010357142857142984,0,0,0,0,0,0,9.657077196525027e-05,1
2007-01-23 07:00:00+00:00,1.29445,1.29745,1.294125,1.296825,1.294815,1.2956375,1.2945666666666666,1,0,0,0,1,0,1.29575,1,0,0,0,0,0,1.2929,0.0,2007-01-23 07:00:00+00:00,1.295025,False,False,0,0,0.0012017857142857366,0,0,0,0,0,0,0.0018330749650517814,1
2007-01-23 08:00:00+00:00,1.296825,1.29865,1.29675,1.29745,1.2954750000000002,1.2971374999999998,1.2947833333333334,1,0,0,0,1,0,1.29575,1,0,0,0,0,0,1.2929,0.0,2007-01-23 08:00:00+00:00,1.295025,False,False,0,0,0.0012660714285714439,0,0,0,0,0,0,0.00048183019309185646,1
2007-01-23 09:00:00+00:00,1.29745,1.298725,1.297225,1.298425,1.296295,1.2979375,1.2950645833333334,1,0,0,0,1,0,1.29575,1,0,0,0,0,0,1.2929,0.0,2007-01-23 09:00:00+00:00,1.295025,False,False,0,0,0.001285714285714287,0,0,0,0,0,0,0.0007511918299983289,1
2007-01-23 10:00:00+00:00,1.298425,1.30225,1.298425,1.30065,1.29756,1.2995375,1.2955875000000001,1,0,0,0,1,0,1.29575,1,0,0,0,0,0,1.2929,0.0,2007-01-23 10:00:00+00:00,1.295025,False,False,0,0,0.0015089285714285758,0,0,0,0,0,0,0.001712148009226337,1
2007-01-23 11:00:00+00:00,1.30065,1.30295,1.30065,1.30275,1.29922,1.3017,1.2962375,1,0,0,0,1,0,1.30275,1,0,0,0,0,0,1.2929,0.0,2007-01-23 11:00:00+00:00,1.295025,False,False,0,0,0.0016446428571428623,0,0,0,0,0,0,0.001613275298044923,1
2007-01-23 12:00:00+00:00,1.30275,1.30405,1.302025,1.30355,1.300565,1.30315,1.2970125,1,0,0,0,1,0,1.30275,1,0,0,0,0,0,1.2929,0.0,2007-01-23 12:00:00+00:00,1.295025,False,False,1,0,0.0017339285714285748,0,0,0,0,0,0,0.0006138971147793282,1
2007-01-23 13:00:00+00:00,1.30355,1.30445,1.30255,1.302825,1.3016400000000001,1.3031875,1.2977458333333334,1,0,0,0,1,0,1.30275,1,0,0,0,0,0,1.2929,0.0,2007-01-23 13:00:00+00:00,1.295025,True,False,0,0,0.001800000000000008,0,0,0,0,0,0,-0.0005563282480066223,0
2007-01-23 14:00:00+00:00,1.302825,1.30355,1.30165,1.30305,1.302565,1.3029375,1.2985645833333332,1,0,0,0,1,0,1.30275,1,0,0,0,0,0,1.2929,0.0,2007-01-23 14:00:00+00:00,1.30355,False,True,0,0,0.0018196428571428669,0,0,0,0,1,0,0.000172686717942585,1
2007-01-23 15:00:00+00:00,1.30305,1.304425,1.30285,1.30325,1.303085,1.30315,1.2993229166666664,1,0,0,0,1,0,1.30275,1,0,0,0,0,0,1.30445,1.0,2007-01-23 15:00:00+00:00,1.304425,False,False,0,0,0.0018892857142857203,1,0,0,0,0,0,0.00015347427417603841,1
2007-01-23 16:00:00+00:00,1.30325,1.303725,1.30205,1.30245,1.303025,1.30285,1.3,0,1,0,0,1,0,1.30275,1,0,0,0,0,0,1.30445,0.0,2007-01-23 16:00:00+00:00,1.303725,False,False,0,0,0.0018839285714285742,0,0,0,0,0,0,-0.000614038473451329,0
2007-01-23 17:00:00+00:00,1.30245,1.30305,1.301325,1.302125,1.30274,1.3022875,1.3006499999999999,0,1,0,0,1,0,1.30275,1,0,0,0,0,0,1.30445,0.0,2007-01-23 17:00:00+00:00,1.303725,False,False,0,0,0.0019107142857142895,0,0,0,0,0,0,-0.00024956087015107155,0
2007-01-23 18:00:00+00:00,1.302125,1.30235,1.300625,1.30115,1.302405,1.3016375,1.3012083333333333,0,1,0,0,1,0,1.30275,1,0,0,0,0,0,1.30445,0.0,2007-01-23 18:00:00+00:00,1.303725,False,False,0,1,0.001962499999999994,0,0,0,0,0,0,-0.0007490565119613701,0
2007-01-23 19:00:00+00:00,1.30115,1.30255,1.301125,1.302125,1.3022200000000002,1.3016375,1.30165,0,1,0,0,0,0,1.30275,1,0,0,0,0,0,1.30445,0.0,2007-01-23 19:00:00+00:00,1.30255,False,False,0,0,0.002019642857142845,0,0,0,0,0,0,0.0007490565119613821,1
2007-01-23 20:00:00+00:00,1.302125,1.30295,1.301925,1.302625,1.302095,1.302375,1.30208125,1,0,0,0,1,0,1.30275,1,0,0,0,0,0,1.30445,0.0,2007-01-23 20:00:00+00:00,1.30255,False,False,0,0,0.001987499999999983,0,0,0,0,0,0,0.0003839140079787183,1
2007-01-23 21:00:00+00:00,1.302625,1.30295,1.30235,1.30265,1.302135,1.3026375,1.3024333333333333,0,0,1,0,0,0,1.30275,1,0,0,0,0,0,1.30445,0.0,2007-01-23 21:00:00+00:00,1.30255,False,False,0,0,0.0017928571428571358,0,0,0,0,0,0,1.9191831957053643e-05,1
